benchmark,model_id,doc_id,strict_exact_match,entity_precision,entity_recall,entity_f1,null_field_accuracy,hallucination_rate,schema_valid
ru-bank-ie,Qwen/Qwen3-1.7B,37,0.0,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.6111111111111112,0.1111111111111111,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,38,0.0,0.3333333333333333,0.18181818181818182,0.23529411764705885,0.6176470588235294,0.11764705882352941,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,39,0.0,0.25,0.14285714285714285,0.18181818181818182,0.43902439024390244,0.17073170731707318,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,42,0.0,0.2857142857142857,0.15384615384615385,0.2,0.5555555555555556,0.1388888888888889,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,44,0.0,0.46153846153846156,0.35294117647058826,0.4000000000000001,0.6571428571428571,0.11428571428571428,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,45,0.0,0.42857142857142855,0.23076923076923078,0.3,0.75,0.05,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,47,0.0,0.14285714285714285,0.1,0.11764705882352941,0.5588235294117647,0.17647058823529413,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,49,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,52,0.0,0.5,0.5,0.5,0.8823529411764706,0.058823529411764705,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,53,0.0,0.45454545454545453,0.38461538461538464,0.41666666666666663,0.8181818181818182,0.06060606060606061,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,57,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7647058823529411,0.11764705882352941,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,58,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,59,0.0,0.0,0.0,0.0,0.7931034482758621,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,61,0.0,0.625,0.22727272727272727,0.3333333333333333,0.5714285714285714,0.047619047619047616,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,62,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,63,0.0,0.45454545454545453,0.2,0.2777777777777778,0.6190476190476191,0.023809523809523808,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,64,0.0,0.5,0.20833333333333334,0.29411764705882354,0.5,0.075,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,65,0.0,0.25,0.09090909090909091,0.13333333333333333,0.5348837209302325,0.06976744186046512,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,67,0.0,0.0,0.0,0.0,0.5,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,68,0.0,0.2857142857142857,0.2,0.23529411764705882,0.6764705882352942,0.11764705882352941,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,70,0.0,0.5294117647058824,0.36,0.42857142857142855,0.7,0.05,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,71,0.0,0.25,0.1,0.14285714285714288,0.5238095238095238,0.023809523809523808,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,72,0.0,0.5714285714285714,0.3076923076923077,0.4,0.6097560975609756,0.04878048780487805,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,74,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.16666666666666666,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,75,0.0,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.5277777777777778,0.1111111111111111,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,76,0.0,0.0,0.0,0.0,0.38235294117647056,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,79,0.0,0.2,0.11764705882352941,0.14814814814814817,0.5116279069767442,0.16279069767441862,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,80,0.0,0.25,0.15384615384615385,0.1904761904761905,0.5853658536585366,0.14634146341463414,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,82,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,83,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,84,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,86,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,87,0.0,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.6764705882352942,0.11764705882352941,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,88,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,90,0.0,0.875,0.4666666666666667,0.608695652173913,0.7878787878787878,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,91,0.0,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.5,0.1388888888888889,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,92,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,93,0.0,0.16666666666666666,0.05263157894736842,0.08,0.5116279069767442,0.09302325581395349,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,96,0.0,0.0,0.0,0.0,0.5294117647058824,0.20588235294117646,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,97,0.0,0.7,0.23333333333333334,0.35,0.42857142857142855,0.047619047619047616,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,98,0.0,0.0,0.0,0.0,0.5853658536585366,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,99,0.0,0.3333333333333333,0.09523809523809523,0.14814814814814814,0.5454545454545454,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,100,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,102,0.0,0.0,0.0,0.0,0.3953488372093023,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,103,0.0,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.5581395348837209,0.11627906976744186,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,104,0.0,0.375,0.15,0.21428571428571425,0.6,0.05,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,108,0.0,0.5,0.3157894736842105,0.3870967741935484,0.5853658536585366,0.12195121951219512,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,109,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,110,0.0,0.4,0.21052631578947367,0.27586206896551724,0.725,0.025,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,111,0.0,0.3333333333333333,0.2,0.25,0.5609756097560976,0.14634146341463414,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,112,0.0,0.46153846153846156,0.25,0.32432432432432434,0.4523809523809524,0.14285714285714285,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,116,0.0,0.0,0.0,0.0,0.6097560975609756,0.1951219512195122,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,119,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,120,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,121,0.0,0.0,0.0,0.0,0.3170731707317073,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,122,0.0,0.0,0.0,0.0,0.3488372093023256,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,124,0.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.6470588235294118,0.058823529411764705,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,125,0.0,0.0,0.0,0.0,0.4722222222222222,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,126,0.0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.7352941176470589,0.08823529411764706,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,129,0.0,0.45454545454545453,0.16666666666666666,0.2439024390243902,0.40476190476190477,0.07142857142857142,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,130,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,131,0.0,0.8181818181818182,0.375,0.5142857142857142,0.5714285714285714,0.02857142857142857,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,132,0.0,0.0,0.0,0.0,0.4722222222222222,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,133,0.0,0.0,0.0,0.0,0.36585365853658536,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,134,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,135,0.0,0.5714285714285714,0.15384615384615385,0.24242424242424246,0.525,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,136,0.0,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.6666666666666666,0.09090909090909091,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,139,0.0,0.2857142857142857,0.5,0.36363636363636365,0.7941176470588235,0.14705882352941177,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,140,0.0,0.5454545454545454,0.24,0.3333333333333333,0.5238095238095238,0.07142857142857142,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,141,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,142,0.0,0.2857142857142857,0.07142857142857142,0.1142857142857143,0.37209302325581395,0.06976744186046512,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,143,0.0,0.6,0.2857142857142857,0.3870967741935483,0.6428571428571429,0.047619047619047616,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,144,0.0,0.0,0.0,0.0,0.4186046511627907,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,145,0.0,0.0,0.0,0.0,0.6764705882352942,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,146,0.0,0.2857142857142857,0.10526315789473684,0.15384615384615385,0.3888888888888889,0.1388888888888889,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,147,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,148,0.0,0.5882352941176471,0.4,0.4761904761904762,0.6923076923076923,0.05128205128205128,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,149,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,152,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,154,0.0,0.3333333333333333,0.23076923076923078,0.27272727272727276,0.6111111111111112,0.1388888888888889,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,155,0.0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.6764705882352942,0.11764705882352941,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,156,0.0,0.875,0.35,0.4999999999999999,0.6571428571428571,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,158,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,159,0.0,0.625,0.25,0.35714285714285715,0.5428571428571428,0.05714285714285714,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,160,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,162,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,164,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,165,0.0,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.5833333333333334,0.1111111111111111,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,166,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,170,0.0,0.14285714285714285,0.1111111111111111,0.125,0.5882352941176471,0.17647058823529413,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,171,0.0,0.0,0.0,0.0,0.6046511627906976,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,172,0.0,0.6666666666666666,0.4,0.5,0.5428571428571428,0.11428571428571428,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,175,0.0,0.3333333333333333,0.14285714285714285,0.2,0.696969696969697,0.030303030303030304,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,176,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,177,0.0,0.4444444444444444,0.2222222222222222,0.2962962962962963,0.6046511627906976,0.09302325581395349,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,179,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,180,0.0,0.4,0.18181818181818182,0.25000000000000006,0.4418604651162791,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,181,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,182,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,183,0.0,0.5714285714285714,0.21052631578947367,0.3076923076923077,0.5,0.08333333333333333,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,184,0.0,0.25,0.2857142857142857,0.26666666666666666,0.6764705882352942,0.17647058823529413,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,185,0.0,0.0,0.0,0.0,0.5365853658536586,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,186,0.0,0.5,0.36363636363636365,0.4210526315789474,0.7272727272727273,0.09090909090909091,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,187,0.0,0.5,0.3333333333333333,0.4,0.696969696969697,0.06060606060606061,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,189,0.0,0.375,0.1875,0.25,0.65,0.075,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,191,0.0,0.42857142857142855,0.1111111111111111,0.17647058823529413,0.47619047619047616,0.023809523809523808,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,192,0.0,0.5,0.3076923076923077,0.380952380952381,0.675,0.1,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,193,0.0,0.42857142857142855,0.15789473684210525,0.23076923076923078,0.6,0.02857142857142857,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,194,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,196,0.0,0.0,0.0,0.0,0.7058823529411765,0.14705882352941177,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,197,0.0,0.25,0.18181818181818182,0.2105263157894737,0.6341463414634146,0.14634146341463414,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,198,0.0,0.0,0.0,0.0,0.4146341463414634,0.17073170731707318,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,199,0.0,0.36363636363636365,0.26666666666666666,0.30769230769230765,0.65,0.125,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,200,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6470588235294118,0.17647058823529413,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,201,0.0,0.5,0.1724137931034483,0.25641025641025644,0.4523809523809524,0.047619047619047616,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,202,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,204,0.0,0.16666666666666666,0.2,0.1818181818181818,0.7352941176470589,0.14705882352941177,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,205,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,206,0.0,0.45454545454545453,0.2631578947368421,0.3333333333333333,0.6190476190476191,0.09523809523809523,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,208,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,209,0.0,0.4,0.17391304347826086,0.24242424242424243,0.46511627906976744,0.11627906976744186,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,212,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,213,0.0,0.5,0.23076923076923078,0.3157894736842105,0.4418604651162791,0.11627906976744186,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,214,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,215,0.0,0.4444444444444444,0.2222222222222222,0.2962962962962963,0.4722222222222222,0.1388888888888889,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,216,0.0,0.5714285714285714,0.2857142857142857,0.38095238095238093,0.6176470588235294,0.08823529411764706,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,217,0.0,0.16666666666666666,0.25,0.2,0.7647058823529411,0.14705882352941177,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,220,0.0,0.125,0.0625,0.08333333333333333,0.4883720930232558,0.16279069767441862,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,221,0.0,0.2857142857142857,0.15384615384615385,0.2,0.6111111111111112,0.1111111111111111,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,222,0.0,0.0,0.0,0.0,0.7352941176470589,0.0,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,225,0.0,0.5,0.4444444444444444,0.47058823529411764,0.8,0.08571428571428572,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,226,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,227,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,228,0.0,0.0,0.0,0.0,0.32558139534883723,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,229,0.0,0.125,0.05555555555555555,0.07692307692307691,0.4883720930232558,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,230,0.0,0.0,0.0,0.0,0.5348837209302325,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,231,0.0,0.0,0.0,0.0,0.6551724137931034,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,232,0.0,0.0,0.0,0.0,0.5862068965517241,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,233,0.0,0.0,0.0,0.0,0.6341463414634146,0.12195121951219512,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,234,0.0,0.75,0.3,0.4285714285714285,0.6,0.02857142857142857,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,235,0.0,0.2857142857142857,0.4,0.3333333333333333,0.7647058823529411,0.14705882352941177,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,236,0.0,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.6153846153846154,0.1282051282051282,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,239,0.0,0.6363636363636364,0.5,0.56,0.8484848484848485,0.030303030303030304,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,240,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,241,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,242,0.0,0.3333333333333333,0.25,0.28571428571428575,0.7272727272727273,0.09090909090909091,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,243,0.0,0.5555555555555556,0.29411764705882354,0.3846153846153846,0.7142857142857143,0.047619047619047616,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,244,0.0,0.09090909090909091,0.05263157894736842,0.06666666666666667,0.3953488372093023,0.20930232558139536,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,245,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,246,0.0,0.125,0.07142857142857142,0.09090909090909091,0.5121951219512195,0.17073170731707318,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,247,0.0,0.18181818181818182,0.08,0.1111111111111111,0.47619047619047616,0.09523809523809523,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,248,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,249,0.0,0.25,0.1,0.14285714285714288,0.4418604651162791,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,251,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,255,0.0,0.0,0.0,0.0,0.37209302325581395,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,256,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,257,0.0,0.5714285714285714,0.4,0.47058823529411764,0.7073170731707317,0.07317073170731707,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,258,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,260,0.0,0.0,0.0,0.0,0.5365853658536586,0.14634146341463414,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,261,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,262,0.0,0.4,0.2222222222222222,0.2857142857142857,0.5348837209302325,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,263,0.0,0.2857142857142857,0.13793103448275862,0.18604651162790697,0.5365853658536586,0.04878048780487805,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,264,0.0,0.7,0.5384615384615384,0.608695652173913,0.8205128205128205,0.05128205128205128,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,265,0.0,0.2727272727272727,0.2,0.23076923076923075,0.6097560975609756,0.14634146341463414,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,266,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,267,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0
ru-bank-ie,Qwen/Qwen3-1.7B,268,0.0,0.0,0.0,0.0,0.6111111111111112,0.16666666666666666,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,269,0.0,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.5581395348837209,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,270,0.0,0.36363636363636365,0.16666666666666666,0.2285714285714286,0.4186046511627907,0.13953488372093023,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,271,0.0,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.6097560975609756,0.12195121951219512,1.0
ru-bank-ie,Qwen/Qwen3-1.7B,274,0.0,0.2727272727272727,0.23076923076923078,0.24999999999999994,0.7073170731707317,0.12195121951219512,1.0
