benchmark,model_id,doc_id,strict_exact_match,entity_precision,entity_recall,entity_f1,null_field_accuracy,hallucination_rate,schema_valid
ru-bank-ie,numind/NuExtract-2.0-2B,25,0.0,0.6,0.6,0.6,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,26,0.0,0.6818181818181818,0.8333333333333334,0.7499999999999999,0.8536585365853658,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,28,0.0,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.8837209302325582,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,29,0.0,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.9761904761904762,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,30,0.0,0.75,0.2727272727272727,0.39999999999999997,0.6097560975609756,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,31,0.0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.5238095238095238,0.16666666666666666,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,34,0.0,0.5454545454545454,0.6,0.5714285714285713,0.8809523809523809,0.07142857142857142,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,35,0.0,0.5714285714285714,0.5,0.5333333333333333,0.7619047619047619,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,36,0.0,0.6666666666666666,0.75,0.7058823529411765,0.9761904761904762,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,37,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9047619047619048,0.047619047619047616,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,38,0.0,0.6153846153846154,0.7272727272727273,0.6666666666666667,0.8604651162790697,0.09302325581395349,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,39,0.0,0.4444444444444444,0.38095238095238093,0.41025641025641024,0.6904761904761905,0.11904761904761904,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,42,0.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.9523809523809523,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,44,0.0,0.5714285714285714,0.7058823529411765,0.6315789473684211,0.8536585365853658,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,45,0.0,0.35714285714285715,0.38461538461538464,0.3703703703703704,0.926829268292683,0.04878048780487805,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,47,0.0,0.7272727272727273,0.8,0.761904761904762,0.9302325581395349,0.046511627906976744,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,49,0.0,0.47368421052631576,0.391304347826087,0.42857142857142855,0.7073170731707317,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,52,0.0,0.8,1.0,0.888888888888889,0.9767441860465116,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,53,0.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.9523809523809523,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,57,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9534883720930233,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,58,0.0,0.6,0.75,0.6666666666666665,0.9767441860465116,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,59,0.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.9761904761904762,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,61,0.0,0.7391304347826086,0.7727272727272727,0.7555555555555555,0.825,0.1,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,62,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,63,0.0,0.5714285714285714,0.48,0.5217391304347826,0.75,0.075,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,64,0.0,0.8421052631578947,0.6666666666666666,0.744186046511628,0.8780487804878049,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,65,0.0,0.5625,0.4090909090909091,0.47368421052631576,0.7073170731707317,0.07317073170731707,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,67,0.0,0.5333333333333333,0.4444444444444444,0.4848484848484848,0.6829268292682927,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,68,0.0,0.7,0.7,0.7,0.9534883720930233,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,70,0.0,0.84,0.84,0.8399999999999999,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,71,0.0,0.5384615384615384,0.23333333333333334,0.32558139534883723,0.575,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,72,0.0,0.5416666666666666,0.5,0.52,0.6,0.175,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,74,0.0,0.5,0.5714285714285714,0.5333333333333333,0.9761904761904762,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,75,0.0,0.7,0.4666666666666667,0.56,0.8809523809523809,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,76,0.0,0.6923076923076923,0.42857142857142855,0.5294117647058824,0.7619047619047619,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,79,0.0,0.4375,0.4117647058823529,0.42424242424242425,0.7317073170731707,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,80,0.0,0.4444444444444444,0.6153846153846154,0.5161290322580646,0.7380952380952381,0.19047619047619047,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,82,0.0,0.8181818181818182,0.75,0.7826086956521738,0.9761904761904762,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,83,0.0,0.6,0.5,0.5454545454545454,0.9534883720930233,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,84,0.0,0.5,0.4666666666666667,0.4827586206896552,0.6904761904761905,0.14285714285714285,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,86,0.0,0.5,0.5,0.5,0.9069767441860465,0.046511627906976744,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,87,0.0,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.9069767441860465,0.06976744186046512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,88,0.0,0.4,0.23076923076923078,0.29268292682926833,0.5365853658536586,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,90,0.0,0.8333333333333334,1.0,0.9090909090909091,0.9285714285714286,0.07142857142857142,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,91,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,92,0.0,0.7272727272727273,0.6153846153846154,0.6666666666666667,0.8536585365853658,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,93,0.0,0.5625,0.47368421052631576,0.5142857142857142,0.6829268292682927,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,96,0.0,0.6666666666666666,0.8888888888888888,0.761904761904762,0.9302325581395349,0.06976744186046512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,97,0.0,0.68,0.5666666666666667,0.6181818181818183,0.725,0.075,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,98,0.0,0.7692307692307693,0.5882352941176471,0.6666666666666667,0.8536585365853658,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,99,0.0,1.0,0.14285714285714285,0.25,0.5714285714285714,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,100,0.0,0.42857142857142855,0.75,0.5454545454545454,0.9302325581395349,0.06976744186046512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,102,0.0,0.5789473684210527,0.4230769230769231,0.4888888888888889,0.725,0.05,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,103,0.0,0.5384615384615384,0.4666666666666667,0.5,0.7560975609756098,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,104,0.0,0.5,0.4,0.4444444444444445,0.8048780487804879,0.04878048780487805,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,108,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,109,0.0,0.6666666666666666,0.5454545454545454,0.6,0.9523809523809523,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,110,0.0,0.3,0.3157894736842105,0.3076923076923077,0.8292682926829268,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,111,0.0,0.4166666666666667,0.3333333333333333,0.3703703703703704,0.7380952380952381,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,112,0.0,0.5,0.375,0.42857142857142855,0.6097560975609756,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,116,0.0,0.3,0.375,0.33333333333333326,0.7619047619047619,0.14285714285714285,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,119,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9047619047619048,0.047619047619047616,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,120,0.0,0.45454545454545453,0.35714285714285715,0.4,0.7380952380952381,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,121,0.0,0.6,0.42857142857142855,0.5,0.8048780487804879,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,122,0.0,0.5882352941176471,0.35714285714285715,0.4444444444444445,0.725,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,124,0.0,0.75,0.2727272727272727,0.39999999999999997,0.8333333333333334,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,125,0.0,0.4117647058823529,0.3684210526315789,0.3888888888888889,0.7073170731707317,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,126,0.0,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.9534883720930233,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,129,0.0,0.6551724137931034,0.6333333333333333,0.6440677966101694,0.725,0.125,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,130,0.0,0.5333333333333333,0.38095238095238093,0.4444444444444444,0.8048780487804879,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,131,0.0,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.7560975609756098,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,132,0.0,0.5,0.42105263157894735,0.45714285714285713,0.6829268292682927,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,133,0.0,1.0,0.11538461538461539,0.20689655172413793,0.43902439024390244,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,134,0.0,0.5555555555555556,0.45454545454545453,0.5,0.6666666666666666,0.11904761904761904,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,135,0.0,0.7,0.2692307692307692,0.3888888888888889,0.6097560975609756,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,136,0.0,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.9285714285714286,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,139,0.0,0.6,0.75,0.6666666666666665,0.9767441860465116,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,140,0.0,0.56,0.56,0.56,0.65,0.175,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,141,0.0,0.4444444444444444,0.16,0.23529411764705882,0.5121951219512195,0.04878048780487805,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,142,0.0,0.5,0.39285714285714285,0.44,0.6585365853658537,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,143,0.0,0.7222222222222222,0.6190476190476191,0.6666666666666666,0.825,0.05,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,144,0.0,0.7333333333333333,0.88,0.8,0.875,0.125,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,145,0.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.8095238095238095,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,146,0.0,0.6470588235294118,0.5789473684210527,0.6111111111111113,0.9047619047619048,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,147,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,148,0.0,0.56,0.56,0.56,0.6585365853658537,0.17073170731707318,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,149,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,152,0.0,0.5,0.4,0.4444444444444445,0.9767441860465116,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,154,0.0,0.8,0.6153846153846154,0.6956521739130435,0.8809523809523809,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,155,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9069767441860465,0.046511627906976744,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,156,0.0,0.4782608695652174,0.55,0.5116279069767442,0.7804878048780488,0.14634146341463414,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,158,0.0,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.7073170731707317,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,159,0.0,0.7,0.7,0.7,0.9512195121951219,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,160,0.0,0.3076923076923077,0.16666666666666666,0.21621621621621623,0.5476190476190477,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,162,0.0,0.2857142857142857,0.4,0.3333333333333333,0.9069767441860465,0.06976744186046512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,164,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8095238095238095,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,165,0.0,0.5,0.5384615384615384,0.5185185185185186,0.8809523809523809,0.07142857142857142,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,166,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,170,0.0,0.875,0.7777777777777778,0.823529411764706,0.9302325581395349,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,171,0.0,0.5454545454545454,0.7058823529411765,0.6153846153846153,0.875,0.125,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,172,0.0,0.8,0.6,0.6857142857142857,0.8292682926829268,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,175,0.0,1.0,0.14285714285714285,0.25,0.7142857142857143,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,176,0.0,0.5,0.7,0.5833333333333334,0.9047619047619048,0.09523809523809523,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,177,0.0,0.7058823529411765,0.6666666666666666,0.6857142857142857,0.7804878048780488,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,179,0.0,0.6,0.5714285714285714,0.5853658536585366,0.6829268292682927,0.14634146341463414,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,180,0.0,0.5555555555555556,0.45454545454545453,0.5,0.6585365853658537,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,181,0.0,0.7272727272727273,0.8421052631578947,0.7804878048780488,0.925,0.075,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,182,0.0,0.2222222222222222,0.10526315789473684,0.14285714285714285,0.75,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,183,0.0,0.8,0.631578947368421,0.7058823529411765,0.8571428571428571,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,184,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,185,0.0,0.46153846153846156,0.3157894736842105,0.37499999999999994,0.8048780487804879,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,186,0.0,0.75,0.8181818181818182,0.7826086956521738,0.9761904761904762,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,187,0.0,0.6923076923076923,0.5,0.5806451612903226,0.8333333333333334,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,189,0.0,0.7857142857142857,0.6875,0.7333333333333334,0.9024390243902439,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,191,0.0,0.5,0.25925925925925924,0.3414634146341463,0.625,0.025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,192,0.0,0.7058823529411765,0.9230769230769231,0.8000000000000002,0.9024390243902439,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,193,0.0,0.75,0.47368421052631576,0.5806451612903226,0.7804878048780488,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,194,0.0,0.7142857142857143,0.9375,0.8108108108108109,0.8780487804878049,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,196,0.0,0.2,0.2,0.20000000000000004,0.9069767441860465,0.046511627906976744,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,197,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.7619047619047619,0.11904761904761904,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,198,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7619047619047619,0.11904761904761904,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,199,0.0,0.5416666666666666,0.8666666666666667,0.6666666666666667,0.7804878048780488,0.21951219512195122,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,200,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9534883720930233,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,201,0.0,0.59375,0.6551724137931034,0.6229508196721311,0.775,0.15,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,202,0.0,0.7894736842105263,0.6818181818181818,0.7317073170731707,0.875,0.025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,204,0.0,0.5714285714285714,0.8,0.6666666666666666,0.9069767441860465,0.06976744186046512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,205,0.0,0.6470588235294118,0.4782608695652174,0.55,0.6097560975609756,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,206,0.0,0.5714285714285714,0.42105263157894735,0.48484848484848486,0.6829268292682927,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,208,0.0,0.36363636363636365,0.4444444444444444,0.39999999999999997,0.813953488372093,0.11627906976744186,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,209,0.0,0.65,0.5652173913043478,0.6046511627906976,0.6829268292682927,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,212,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,213,0.0,0.45,0.34615384615384615,0.3913043478260869,0.6585365853658537,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,214,0.0,0.7333333333333333,0.44,0.5499999999999999,0.7560975609756098,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,215,0.0,0.0,0.0,0.0,0.3793103448275862,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,216,0.0,0.6,0.6428571428571429,0.6206896551724138,0.8837209302325582,0.06976744186046512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,217,0.0,0.5,0.75,0.6,0.9534883720930233,0.046511627906976744,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,220,0.0,0.47368421052631576,0.5625,0.5142857142857142,0.6341463414634146,0.21951219512195122,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,221,0.0,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.9047619047619048,0.07142857142857142,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,222,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9523809523809523,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,225,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9512195121951219,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,226,0.0,0.5,0.15,0.23076923076923075,0.5121951219512195,0.07317073170731707,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,227,0.0,0.7,0.5833333333333334,0.6363636363636365,0.9523809523809523,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,228,0.0,0.6363636363636364,0.2413793103448276,0.35,0.55,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,229,0.0,0.5454545454545454,0.6666666666666666,0.6,0.7560975609756098,0.17073170731707318,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,230,0.0,0.75,1.0,0.8571428571428571,0.8780487804878049,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,231,0.0,0.5,0.4,0.4444444444444445,0.9523809523809523,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,232,0.0,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.9285714285714286,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,233,0.0,0.75,0.25,0.375,0.7619047619047619,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,234,0.0,0.75,0.6,0.6666666666666665,0.8048780487804879,0.04878048780487805,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,235,0.0,0.8,0.8,0.8000000000000002,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,236,0.0,0.5416666666666666,0.7222222222222222,0.619047619047619,0.7560975609756098,0.1951219512195122,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,239,0.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.8571428571428571,0.047619047619047616,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,240,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,241,0.0,0.5454545454545454,0.6,0.5714285714285713,0.7804878048780488,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,242,0.0,0.8181818181818182,0.75,0.7826086956521738,0.9285714285714286,0.023809523809523808,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,243,0.0,0.8,0.7058823529411765,0.7500000000000001,0.95,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,244,0.0,0.2857142857142857,0.10526315789473684,0.15384615384615385,0.5121951219512195,0.0975609756097561,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,245,0.0,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.7380952380952381,0.11904761904761904,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,246,0.0,0.5833333333333334,0.5,0.5384615384615384,0.8095238095238095,0.07142857142857142,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,247,0.0,0.875,0.84,0.8571428571428572,0.975,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,248,0.0,0.42857142857142855,0.375,0.39999999999999997,0.6666666666666666,0.14285714285714285,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,249,0.0,0.5625,0.45,0.5,0.6585365853658537,0.12195121951219512,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,251,0.0,0.8235294117647058,0.875,0.8484848484848485,0.975,0.025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,255,0.0,0.4827586206896552,0.5185185185185185,0.5,0.7,0.175,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,256,0.0,0.6428571428571429,0.4090909090909091,0.5000000000000001,0.7560975609756098,0.024390243902439025,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,257,0.0,0.9444444444444444,0.85,0.8947368421052632,0.95,0.0,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,258,0.0,0.5,0.5714285714285714,0.5333333333333333,0.9767441860465116,0.023255813953488372,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,260,0.0,0.2857142857142857,0.15384615384615385,0.2,0.6190476190476191,0.11904761904761904,1.0
ru-bank-ie,numind/NuExtract-2.0-2B,261,0.0,0.6842105263157895,0.8666666666666667,0.7647058823529413,0.9047619047619048,0.09523809523809523,1.0
